free_text,label_id,is_synthetic,temp_id,quality_score
"Thật ra thì nó đéo có cảm tình thì đéo bao giờ có đâu. Nó chỉ đang chờ xem có đối tượng nào ngon ăn hơn không thôi. Còn nếu không có thì vẫn có thằng khờ cứ ngồi đó chờ đợi, quan tâm, lo lắng. Ngờ u gì mà khai hết lòng mình ra cho nó biết, lỡ nó chê thì toi. Có khi nó chê bỏ mình thì mất hết. Gọi là bỏ thì tiếc mà đéo muốn nhận. Món đó dai như kẹo kéo, nhai mỏi mồm lắm, vứt mẹ đi kiếm cái khác ăn cho nhanh :)))))",1,True,6486,5
Sống lố lăng quá thể đáng.,1,True,6487,4
Sống lố bịch quá thể.,1,True,6488,4
Em đéo cao bằng anh được đâu đcm.,1,True,6489,5
"Em không cao bằng anh được đâu, đụ mẹ.",1,True,6490,5
Có lồn đâu mà đòi 1 tỷ chùi trời.,1,True,6491,5
Có cái đéo gì đâu mà đòi 1 tỷ trời ơi đất hỡi.,1,True,6492,5
Tham nhũng kỳ diệu thế :3,1,True,6493,4
Tham ô thần thánh thế :3,1,True,6494,4
Ăn cực chờ không.,1,True,6495,3
Ăn xổi ở thì.,1,True,6496,4
Nhìn ngu vãi cả lồn:))),1,True,6497,5
Nhìn đần vcl:))),1,True,6498,5
Đầu buồi.,1,True,6499,5
Đầu đất.,1,True,6500,4
Quan ngại thật :)) nhưng dân sắp không còn gì để ngại đâu (y),1,True,6501,3
Lo lắng thật :)) nhưng dân sắp hết nỗi lo rồi (y),1,True,6502,3
Mẹ kiếp,1,True,6503,5
"Múa y chang con nhỏ Susan, đúng là cái tên biết nói :))",1,True,6504,4
Nó múa như con chó Susan vậy đó :)),1,True,6505,4
Má nhìn nó múa cứ tưởng nó đang chửi mình luôn á lol,1,True,6506,4
"Nhìn nó múa như nó đang chửi mình vậy đó, cười ỉa lol",1,True,6507,4
T cũng định chửi theo. Toàn mấy đứa cmt nhảm lol thôi,1,True,6508,5
"Tụi nó toàn cmt xàm xí đ*ch hết, định chửi theo mà thôi",1,True,6509,5
Tĩnh Que còn hát cho nhau nghe được thì mấy lời chúc vớ vẩn thấm vào đ' gì nhỉ,1,True,6510,4
Mấy lời chúc xàm lồn đó thấm vào đ' đâu ra,1,True,6511,4
"Đm, thèm lồn chảy nước ra rồi, người ta đánh đôi 3 mình đánh đôi heo, dừa lồn lắm 🤣",1,True,6512,5
"Má nó thèm lồn chảy nước, người ta đánh đôi 3 còn mình đánh đôi heo, đáng đời 🤣",1,True,6513,5
Mày tuổi lồn mà đòi sánh vai tao,1,True,6514,5
Mày tuổi cặc gì mà đòi sánh vai,1,True,6515,5
"Chú chim khỏe, chú chim phê, đê mê cả đêm :v",1,True,6516,4
"Ngậm cái chim vào đi, chào câu đi là tao đốt nhà mày đấy",1,True,6517,5
Cho xin cái chào đi rồi tao đốt nhà mày,1,True,6518,4
Bảo hiểm thì nước đ' nào chả phải đóng :v ra tai nạn ai là người trả tiền :v bóp cái tít cũng ngu :v,1,True,6519,4
Nước nào chả đóng bảo hiểm :v tai nạn thì ai thanh toán :v bấm còi cũng ngu :v,1,True,6520,4
Tao tạm biệt cái lồn vĩnh viễn đây anh,1,True,6521,5
Anh ơi tạm biệt cái lồn của em đi,1,True,6522,5
"Đm, cá chết nửa tháng rồi mới đi xét nghiệm, đúng là bưng bít hết",1,True,6523,4
"Cái lồn má, cá chết cả nửa tháng mới đi xét nghiệm, che đậy hết rồi",1,True,6524,5
Vãi cả lồn,1,True,6525,5
Điên vãi lồn,1,True,6526,5
Bắn bỏ hết đi,1,True,6527,4
Cho bắn bỏ hết đi,1,True,6528,4
"Nhung Phạm giống tao, đi không quen mùi máy lạnh là ói sml",1,True,6529,4
"Giống Nhung Phạm ghê, đi đâu không quen mùi máy lạnh là ói sml",1,True,6530,4
Già nhưng mà trẻ trâu,1,True,6531,4
Trông như cái đinh ba vậy,1,True,6532,4
Trông như cái gọng kìm vậy,1,True,6533,4
Ngon! Đeo tai nghe vào và chill thôi!!,1,True,6534,3
Ngon! Đeo tai nghe vào và quẩy thôi!!,1,True,6535,3
Chắc biết sắp hết date nên cố gắng húp,1,True,6536,4
Chắc biết sắp hết date nên cố gắng vét sạch,1,True,6537,4
Nhìn mà muốn sờ chim vãi ((((:,1,True,6538,5
Nhìn mà muốn sờ cặc vãi ((((:,1,True,6539,5
Mua nha,1,True,6540,2
Mua liền,1,True,6541,2
"Đm một công đôi việc, quá là triết lí",1,True,6542,4
"Đm một công đôi việc, quá là sâu sắc",1,True,6543,4
Ý thức đéo bằng con ruồi,1,True,5140,5
Ý thức còn thua con gián,1,True,5141,5
"Ai ko biết nhục thì có thể cười thật tươi cũng được, đó cũng là 1 cách giải quyết khó khăn :)))))",1,True,5142,4
"Đứa nào ko biết nhục thì cứ cười tươi lên, đó cũng là cách giải quyết vấn đề :)))))",1,True,5143,4
Minh Khánh đr b bài này t nghe hơi khó chịu vcl.,1,True,5144,5
Minh Khánh bài này nghe hơi ngứa tai tí.,1,True,5145,2
Nhìn như cc vậy.,1,True,5146,5
Nhìn khó ưa vãi lìn.,1,True,5147,5
Bắn bỏ đi cho nhanh.,1,True,5148,5
Định bắn bỏ hay gì?,1,True,5149,3
Nói cái giọng khốn nạn không đạo đức.,1,True,5150,5
Giọng điệu mất dạy vl.,1,True,5151,5
Cái lùm má,1,True,5716,5
Quần in y chang cái đầu đất,1,True,5717,5
Cái quần như cái đầu đất,1,True,5718,5
Nó lại được vãi linh hồn,1,True,5719,4
Nó lại được vãi cả lúa,1,True,5720,4
Đm train như cục cứt mà vô quất 1 hơi 3-0 sợ thật :v,1,True,5721,5
Đm train như shit mà vô bem 1 phát 3-0 vl,1,True,5722,5
Đụ má cái mặt nhìn như đàn ông,1,True,5723,5
Đm cái mặt nhìn như đàn ông,1,True,5724,5
Vcl nghe xong chỉ thấy buồn cười 🙈,1,True,5725,4
Vcl nghe xong chỉ thấy hài vl 🙈,1,True,5726,4
Điên vcl,1,True,5727,5
Địiiiiitttttttt...... Đây là quả đấm thép hả 😟,1,True,6052,5
Địiiiiitttttttt...... Quả đấm thép là cái này ư 😟,1,True,6053,5
Cận chết tiệt! Dân nghèo rớt mồng tơi xây cái nhà ga 900 củ đô... 2` @@,1,True,6054,5
Cận lòi! Dân nghèo rớt đéo có tiền xây cái nhà ga 900 củ đô... 2` @@,1,True,6055,5
Vớ vẩn,1,True,6056,2
Nhảm nhí,1,True,6057,2
Người ta xạo lồn hay không kệ mẹ họ đi. Nghe vui vui giải trí là được rồi. Còn vào chửi bới làm chi cho tội con cháu.,1,True,6058,5
Nta xạo lồn hay không thì kệ mẹ nó đi. Nghe vui vui giải trí là được. Vô chửi lộn làm gì cho tội con cháu.,1,True,6059,5
Bắn bỏ mẹ nó đi đê.,1,True,6060,5
Bắn chết nó luôn đi đê.,1,True,6061,5
Phạt cái lồn mẹ cm.,1,True,6062,5
Phạt cái con cặc cm.,1,True,6063,5
Như cái lồn,1,True,6268,5
Như lồn vậy,1,True,6269,5
vãi cả xạo loz,1,True,6270,5
nói dối như chém thớt,1,True,6271,3
cay như chó cắn,1,True,6272,2
ức chế vãi lìn,1,True,6273,5
Cái mồm của ông chắc bá đạo rồi đấy 😂😂😂,1,True,6274,2
Miệng ông đúng là huyền thoại cmnr haha,1,True,6275,3
Lại ấm ức à haha,1,True,6276,2
Cay cú cl gì nữa,1,True,6277,5
Thế là tèo rồi,1,True,6278,1
Toi đời rồi ông ơi,1,True,6279,1
Điên vl không thể tả,1,True,6280,5
Dở hơi quá sức chịu đựng,1,True,6281,3
"Chuẩn rồi vì VN mình học hành khó hơn nước ngoài nhưng ra đời thì chả đc mấy. 12 năm đi học, 5 năm ĐH ra trường không tiền, không 'cửa' thì cũng chỉ có thất nghiệp.",1,True,6282,1
"Đúng rồi vì VN mình học khó hơn nước ngoài nhưng đi làm thì chả đc bao nhiêu. 12 năm đèn sách, 5 năm ĐH ra trường không tiền, không quan hệ thì cũng thất nghiệp.",1,True,6283,1
Nhạt như nước ốc,1,True,6284,1
Chán vl chả buồn,1,True,6285,5
Bẩn vãi cả lồn,1,True,6286,5
Dơ như con cún,1,True,6287,2
"E đang thất nghiệp, nghe mấy thằng đl vớ vẩn bảo 200-300k/ngày, em đi quằn cả tháng nay mà chả thấy ai gọi, vẫn thất nghiệp tiếp.",1,True,6288,4
"E thất nghiệp nghe bọn dlv đồn 200-300k/ngày, em cày cả tháng nay mà chả thấy ai book, lại thất nghiệp tiếp.",1,True,6289,4
Mỗi câu nói một câu đm :)) tưởng thế là hay tưởng thế là ngầu 😌 khẩu nghiệp vãi l,1,True,6290,5
Nói câu đéo nào cũng đm :)) tưởng hay tưởng ngầu 😌 nghiệp chướng vãi l,1,True,6291,5
"Già rồi nói chuyện mất duyên, khoe khoang như con đú",1,True,6544,5
"Già rồi nói chuyện mất duyên, khoe khoang như con dẩm",1,True,6545,4
CÁI ĐÉO GÌ,1,True,6546,5
CÁI QUÁI GÌ,1,True,6547,3
Phải siết chặt hơn ngay từ sân bay để tránh mấy vụ chém gió như bà Nhung,1,True,6548,2
Phải siết chặt hơn ngay từ sân bay để tránh mấy vụ xạo lồn như bà Nhung,1,True,6549,5
Anh em có link xem chưa vào đây gái xinh lắm,1,True,6550,4
Anh em có link xem chưa vào đây gái gợi cảm lắm,1,True,6551,4
Người ta xạo lồn hay không kệ mẹ đi. Nghe vui vui giải trí là được rồi. Còn vào chửi nhau cho tội con cháu,1,True,6552,5
Người ta xạo lồn hay không kệ bố đi. Nghe vui vui giải trí là được rồi. Còn vào chửi nhau cho tội con cháu,1,True,6553,5
Mình tạm biệt cái lồn đi anh,1,True,6554,5
Mình tạm biệt cái đít đi anh,1,True,6555,5
Thuyết phục vl =)))),1,True,6556,5
Thuyết phục dã man =)))),1,True,6557,3
Thâm vl bạn ơi,1,True,6558,5
Thâm sâu vl bạn ơi,1,True,6559,5
Hạnh Nguyễn lắm tiền để làm chi?? Để đem dịch zìa cho nước nhà dzui zẻ :((,1,True,6560,5
Nguyễn Hạnh tiền nhiều làm dzì?? Để dắt dịch về cho xứ sở :((,1,True,6561,5
"Lên mạg làm phước thánh thiện, cái mồm thì độc địa như bà tám chợ, có chồn đâu múa may quay cuồng, đúng ngáo ạ",1,True,6562,5
"Lên mạng giả bộ thánh thiện làm ơn, mồm thì như bà tám chợ búa, có thấy ai sợ đâu mà làm màu, ngáo lol",1,True,6563,5
Chuẩn style heo sữa đây.,1,True,6564,5
Heo sữa là đây chứ đâu.,1,True,6565,5
"Chán quá, xui xẻo toàn tập :(",1,True,6566,1
Đúng là xui xẻo liên tục :(,1,True,6567,1
Khôn như chó đi ức hiếp dân lành!,1,True,6568,5
Giỏi mỗi cái bắt nạt dân lành!,1,True,6569,4
Trường học nói ngu vãi lol :))),1,True,6570,5
Đm nói chuyện ngu vl :))),1,True,6571,5
ThanhHuy Nguyen vcl,1,True,6572,5
ThanhHuy Nguyen cái lồn,1,True,6573,5
Hôm nay hơi lag :)) cailozcatkhong,1,True,6574,5
Nay hơi chậm :)) Mẹ kiếp con chó,1,True,6575,5
Vãi lồn,1,True,6576,5
"Địt mẹ, tao ức chế vãi lồn.",1,True,6577,5
Cuộc đời nhộn nhịp hẳn lên khi bạn xamlol,1,True,6578,4
Mọi thứ thú vị hơn nếu có xamlol,1,True,6579,4
Làm ăn như cái đít.,1,True,6580,5
Làm ăn như cc,1,True,6581,5
Đm tao cười tao ị 🤣🤣,1,True,6582,5
Đm tao cười ỉa 🤣🤣,1,True,6583,5
Clm :))))) Trí Xuân,1,True,6584,5
Clm :))))) Trí Xuân,1,True,6585,5
Minh Hiếu chửi đít mà còn hay,1,True,6586,4
clm ok bồ tèo,1,True,6587,5
clm ok bạn iu,1,True,6588,5
"còn nhớ vụ gài bẫy đổi 100 đô để tịch thu tiệm vàng người ta năm 2014! Ai biết chuyện đều liên tưởng đến chiến dịch đánh tư sản X1,X2,X3 của bố thằng nào đó.",1,True,6589,4
"còn nhớ vụ bày mưu đổi 100 tờ đô để "" bốc hơi "" cả tiệm vàng người ta năm 2014 ! ai biết chuyện đều liên tưởng tới chiến dịch diệt tư sản X1,X2,X3 của thằng cha nào đó ko đáng nhớ...",1,True,6590,4
vâng ạ nhưng em buồn vl anh ưi 😞,1,True,6591,5
vâng ạ nhưng em buồn đéo chịu đc anh ưi 😞,1,True,6592,5
biết thế ở nhà bú truyện sếch còn hơn thầy ạ,1,True,6593,5
biết vậy ở nhà ôm truyện hent còn hơn thầy ạ,1,True,6594,5
A làm e nộp đơn xin nghỉ việc cmnr và cái kết dm rồi sml ra “Cực kỳ thuyết phục”,1,True,6595,5
A làm e nghỉ việc cmnr và cái kết dm rồi cười ỉa ra “Siêu thuyết phục”,1,True,6596,5
Nguyễn Văn Huân sống chậm làm cái đéo j,1,True,6597,5
Nguyễn Văn Huân sống chậm làm lồn j,1,True,6598,5
lỗ lốn mà sao ai cũng thích chui vô đó làm mà kg đc vậy ta,1,True,6599,5
lỗ lồn mà sao ai cũng thích chui vô đó làm mà kg đc vậy ta,1,True,6600,5
dm bữa nay đường 3m cũng có mấy thằng CA đứng @@,1,True,6601,5
dm giờ đường 3m cũng có công an đứng @@,1,True,6602,5
Tien tri cau tieu,1,True,6603,5
Tien tri cau tieu,1,True,6604,5
clm t lạy =))),1,True,6605,5
clm t bái =))),1,True,6606,5
chúng mày chụp mũ vãi lồn chúng mày còn chưa hiểu ý thằng Cường là sao đã auto chửi nó là thằng bán nước ?,1,True,6607,5
chúng mày vu khống vãi lồn chúng mày còn chưa hiểu ý thằng Cường là sao đã auto chửi nó là thằng phản quốc ?,1,True,6608,5
"đm cái mỏ như mỏ vịt thề lề, thè lè, thấy gớm nhể nào dừa chắc ok",1,True,6609,5
"đm cái mỏ như mỏ vịt thề lề, thè lè, thấy kinh nhể nào dừa chắc okee",1,True,6610,5
"vãi lồn, facebook từ 2009 tới 2013 mới bắt đầu chạy quảng cáo mà nói live bán 10 năm nay 😀 có xạo lồn quá không dạ",1,True,6611,5
"vãi lồn, facebook từ 2009 tới 2013 mới bắt đầu chạy quảng cáo mà nói live bán cả thập kỷ 😀 có xạo lồn quá không dạ",1,True,6612,5
tao chỉ mong bóng đá thua mẹ luôn mấy trận đầu cho xong... đỡ tốn tiền thuế của bố 😠,1,True,6613,4
tao chỉ mong bóng đá thua mẹ luôn mấy trận đầu cho xong... đỡ tốn tiền thuế của cha 😠,1,True,6614,4
nhìn thấy sợ mẹ rồi ăn cái lồn gì nữa,1,True,6615,5
nhìn thấy ghê rồi ăn cái lồn gì nữa,1,True,6616,5
Lệ xồn vl =]],1,True,6617,5
Lệ nó xồn xồn =]],1,True,6618,4
Toàn gái xinh mà hành xử như cc.,1,True,6619,5
Gái xinh mà cư xử như lồn vậy.,1,True,6620,5
HN Thu Nguyên hoặc cho xuống đất ngủ cho quen hơi đất đi.,1,True,6621,5
HN Thu Nguyên hoặc cho nó ngủ với đất cho nó quen.,1,True,6622,5
Ae nứng cheng chưa?,1,True,6623,4
Nứng chưa mấy ông?,1,True,6624,4
"Bùi Đức HậuHậu nếu nó cười vào mặt mày thì chứng tỏ mày dell là cái j của nó hết, sợ cl gì nữa, chỉ là thích sai người thôi.",1,True,6625,5
"HậuHậu, nó cười vào mặt thì là do mày dell là j của nó, sợ cái đéo gì, thích sai người thôi.",1,True,6626,5
Khong Biet ức chế vãi lồn :3,1,True,6627,5
Khong Biet ức chế vcl :3,1,True,6628,5
Nguyễn Huỳnh Bạc yêu lồn.,1,True,6629,5
Nguyễn Huỳnh Bạc yêu cái lồn.,1,True,6630,5
Minh hiếu chửi lồn mà hay vl.,1,True,6631,5
Minh hiếu chửi lồn mà còn đỉnh.,1,True,6632,5
Nói tào lao bí đao.,1,True,6633,2
Nói nhảm như cc.,1,True,6634,5
Mặt quần biết khùng là sao?,1,True,6635,2
Mặt quần khùng mẹ rồi.,1,True,6636,2
Uống nước là đi tù à?,1,True,6637,1
Uống nước xong đi tù hả?,1,True,6638,1
Cái địt con.,1,True,6639,5
Địt mẹ.,1,True,6640,5
Like đâu dcm.,1,True,6641,5
Cho xin like dcm.,1,True,6642,5
Đm nghĩ chán vl 🤤,1,True,6643,5
Dm nghĩ chán đời 🤤,1,True,6644,5
Vãi lồn bác.kkk,1,True,6645,5
Vãi cả lồn bác.kkk,1,True,6646,5
"Chơi cái đầu bồi nha bro, mất hình tượng vl 😶",1,True,6647,5
"Ông chơi cái đầu buồi gì vậy, mất hình tượng chết mẹ 😒",1,True,6648,5
"Đm nứng lồn ghê dị hà, người ta đánh đôi 3 đi đánh đôi heo, tự nhiên ghê 🤣",1,True,6649,5
"Đm, sao mà dâm quá dị hà, người ta đi đôi 3 mà mày đánh đôi heo, đúng là tự nhiên 😂",1,True,6650,5
Uống nước rửa bát xong ngồi đợi chết mẹ,1,True,6651,5
Uống nước rửa bát xong ngồi chờ đéo chết,1,True,6652,5
Vcl ;)),1,True,6653,5
vl ;)),1,True,6654,5
Họp hành lén lút,1,True,6655,2
Họp hành lén lút như trộm chó,1,True,6656,5
Đầu buồi,1,True,6657,5
Đầu lồn,1,True,6658,5
Vẫn đéo hiểu 2 câu liên quan con cặc gì đến nhau,1,True,6659,5
Đéo hiểu 2 cái câu này liên quan cái lồn gì,1,True,6660,5
Dương Hoàng xin link để đạp vào mõm chúng nó bạn êi,1,True,6661,5
Dương Hoàng xin link để tán vô mặt tụi nó nha bro,1,True,6662,5
Nghiệp nặng quá là chết đó nha bà cô,1,True,6663,4
Nghiệp nặng quá đó nha má,1,True,6664,4
Căng thẳng vcl,1,True,6665,5
Căng như dây đàn vllll,1,True,6666,5
Bán dân để trả nợ,1,True,6667,5
Bán cả nước để trả nợ,1,True,6668,5
"Cái đm chứ cá chết nửa tháng rồi mới xét nghiệm, bưng bít hết mẹ",1,True,6669,5
"Đù má chứ cá chết nửa tháng mới đi xét nghiệm, đậy lại hết",1,True,6670,5
Ý thức của khách hàng trời ạ @@,1,True,6671,3
Ý thức thằng khách trời ơi @@,1,True,6672,4
Cái quần què gì thế này trời ơi :))),1,True,6673,5
Cái đéo gì đây trời :))),1,True,6674,5
Sao nó sống tới giờ đc vậy trời,1,True,6675,4
Sao nó còn sống nhăn răng tới giờ vậy nhỉ,1,True,6676,4
"Giọng ca dở ẹc như chó cắn, sao mà share?",1,True,6677,5
"Giọng ca thảm họa vcl, có lồn gì mà share",1,True,6678,5
"Tao éo cần biết Formosa làm cái lồn gì, éo cần biết thằng nào làm cái mắm gì. Ưu tiên khắc phục hậu quả, cá chết nhiễm độc xử lý sao? Ngư dân ""biển chết"" sống bằng cái nịt à? Dân sống ở đây sinh hoạt sao?",1,True,6679,5
"Tao méo cần biết Formosa làm cái đéo gì, tao méo cần biết thằng nào làm cái cặc gì. Quan trọng là khắc phục hậu quả, cá chết nhiễm độc giải quyết sao? Ngư dân ""biển chết"" sống bằng gì? Người dân vùng này sinh hoạt sao?",1,True,6680,5
"Nhà mặt tiền cái lồn, mặt lồn thì có",1,True,6681,5
"Nhà mặt tiền cái nịt, mặt nịt thì có",1,True,6682,5
Lưu Bảo Toàn đọc mà ngu người vcl,1,True,6683,5
Lưu Bảo Toàn đọc mà óc chó vcl,1,True,6684,5
địt mẹ mày,1,True,6685,5
mẹ bố mày,1,True,6686,5
cút con mẹ,1,True,6687,5
cút con bà,1,True,6688,5
tin cái con cặc bố mày,1,True,6689,5
tin cái lồn bố mày,1,True,6690,5
nghe như lồn,1,True,6691,5
nghe như cứt,1,True,6692,5
Má nó đau tim vl các ông ạ,1,True,6693,5
Má nó mệt mỏi vl các ông ạ,1,True,6694,5
Phụng Mỹ e lai dưới lon e lại lên,1,True,6695,5
Phụng Mỹ e lai dưới đít e lại lên,1,True,6696,5
Thứ dơ bẩn,1,True,6697,5
Thứ đĩ bẩn,1,True,6698,5
Ngô Hiếu giờ cmt ảnh này là bị ban chết mẹ đấy ông ạ :v,1,True,6699,5
Ngô Hiếu giờ cmt ảnh này là bị khóa nick chết mẹ đấy ông ạ :v,1,True,6700,5
Được lồn vậy anh zai 😇😇😇,1,True,6701,5
Được cặc vậy anh zai 😇😇😇,1,True,6702,5
đjtme đỉnh vl,1,True,6703,5
đỉnh của chóp đjtme,1,True,6704,5
ngáo vcl,1,True,6705,5
mày ngáo à,1,True,6706,5
phim như củ lồn ạ hihi. nữ chính đơ như cây cơ,1,True,6707,5
"phim dở vl, nữ chính đơ hơn cả nữ phụ",1,True,6708,5
ong lân ôi dẩm vl hi,1,True,6709,5
ong lân dẩm như cc,1,True,6710,5
nghe mà muốn đập đt đm :))),1,True,6711,5
nghe muốn đập mẹ cái đt đm :))),1,True,6712,5
"k hiểu tốt xấu ntn nhưng nghe 10 đời ck là tao sợ vl, ko lẽ 10 thằng ck đều là lỗi của tụi nó? Xem lại đi ai khen nữa. Miền tây 2 đời ck là bt, 10 đời thì đúng là kinh tởm vl",1,True,6713,5
"nghe 10 đời ck là phát khiếp, chắc 10 thằng ck đều là lỗi của nó ha? ai khen nữa thì xem lại đi. 2 đời ck là bình thường chứ 10 đời thì kinh tởm vl",1,True,6714,5
như thằng điên,1,True,6715,4
điên vl,1,True,6716,5
con cặc bà nó cạo lông lồn chứ mình cạo bàn thờ nhà nó luôn,1,True,6717,5
bà cô kia cạo lông lồn hay mình cạo bàn thờ nhà nó luôn,1,True,6718,5
tham nhũng thần thánh :3,1,True,6719,4
tham nhũng đỉnh cao :3,1,True,6720,4
chó điên,1,True,6721,5
mày con chó điên,1,True,6722,5
"thế là bọn nó muốn giết ai thì giết à, bắt người chết thay? Tội phạm đích thực phải chết nhiều chứ. Còn luật sư kia có bằng chứng mà ko tố cáo thì nó cũng là đồng phạm giết oan người vô tội. Luật sư đó đáng bị chém đầu tiên",1,True,6723,5
"bọn nó muốn giết ai thì giết à, bắt người khác chết thay? Tội phạm đích thực phải chết nhiều, xứng đáng. Luật sư có bằng chứng mà ko tố cáo tội phạm thì thành đồng phạm giết oan người lương thiện, luật sư đó đáng bị chém đầu tiên",1,True,6724,5
cú có gai🤣,1,True,6725,2
nhím gai🤣,1,True,6726,2
diễn tập chống khủng bố ở sài gòn,1,True,6727,1
tập chống khủng bố ở sài gòn,1,True,6728,1
ngu như trâu,1,True,6729,5
ngu thế chó,1,True,6730,5
vl :)) đẹp trai vcl,1,True,6731,4
vl :)) trai đẹp vl,1,True,6732,4
Về vn ăn cơm lẹ đi m ơi.,1,True,6733,1
Về vn đánh chén mau đi.,1,True,6734,1
Chí Phèo phiên bản 2024.,1,True,6735,5
Thời nay có Chí Phèo đó.,1,True,6736,4
Đm cái đầu b cái j cx tăng giá... đm cay vl.,1,True,6737,5
Đm cái đầu b j cx tăng... đm mệt mỏi.,1,True,6738,5
Ghép cl đi m.,1,True,6739,5
Ghép cái lồn nhé.,1,True,6740,5
Con cặc.,1,True,6741,5
Đẻ con cái lồn.,1,True,6742,5
Mãi mãi niềm cô đơn.,1,True,6743,1
Mãi mãi cô đơn thôi.,1,True,6744,1
:))))) nay thi doc quyen :V dm cho tu nhan tham gia om chet me chung m di :v de dan ganh d gi,1,True,6745,5
:))))) nay thi doc quyen :V dm cho tu nhan di om chet me chung m de dan ganh d gi,1,True,6746,5
Mồm mày im đi.,1,True,6747,4
Ngậm mồm lại đi.,1,True,6748,4
dm vô lý vãi.,1,True,6749,5
đm phi lý.,1,True,6750,5
Ý thức như cái L.,1,True,6751,5
Ý thức như con L.,1,True,6752,5
Đồ con chó.,1,True,6753,5
Mày là con chó.,1,True,6754,5
Mẩn Phan đọc xong động lực trôi ngược mẹ hết ráo rồi.,1,True,6755,4
Mẩn Phan đọc xong hết động lực mẹ luôn rồi.,1,True,6756,4
:)).ở thiên đường mọi ngành nghề đều hợp pháp nhé.đặc biệt là nghề cướp đường.làm thế bỏ tù 6 tháng còn nhẹ,1,True,6757,2
:)).ở thiên đường nghề nào cx hợp pháp. nhất là nghề cướp đường. đi tù 6 tháng cx là nhẹ rồi.,1,True,6758,2
Nỗ lực từ cái xe đạp lren đk cái xe ba gác rồi.nói như đầu buồi,1,True,6759,5
Cố gắng từ xe đạp lên xe ba gác. Nói như cl vậy.,1,True,6760,5
Như cái lồn.,1,True,6761,5
Như lồn ấy.,1,True,6762,5
Tao sắp phát điên vì mệt vl rồi mà gặp ngay quả ảnh chả hiểu kiểu gì 🙂,1,True,6763,5
"Mệt muốn hóa điên, đm gặp quả ảnh gì đâu 🙂",1,True,6764,5
Ae có thấy dính không?,1,True,6765,2
Giờ có thấy phê chưa mấy ông?,1,True,6766,4
"Nó xấu như con gián ấy, chả hiểu đẹp chỗ nào 😤",1,True,6767,5
Tao chả thấy nó đẹp chỗ nào hết 😤,1,True,6768,4
Vãi cả lồn,1,True,6769,5
"Yêu cc gì mà yêu, tốt nhất là biến mẹ đi",1,True,6770,5
"Yêu cái đéo gì, tốt nhất là đéo yêu",1,True,6771,5
"Đức d hiểu cái đéo gì khi nhìn cái ảnh này, tởm vcl",1,True,6772,5
"Nhìn cái ảnh chả hiểu cc gì, buồn nôn",1,True,6773,5
Cái loại chó đẻ này mà ngồi trên công lý thì đất nước này nát bét. Vô đạo đức vô pháp luật,1,True,6774,5
Loại khốn nạn này mà làm cán cân công lý thì đất nước này còn cái nịt. Vô pháp vô thiên,1,True,6775,5
Bán hết dân để trả nợ à?,1,True,6776,4
Bán dân lấy tiền trả nợ,1,True,6777,4
Cái cổng gì mà xấu như chó vậy vcc,1,True,6778,5
Nhìn cái cổng xấu vãi cccc,1,True,6779,5
Thằng Nguyễn Quang Huy nào chế ra cái này vậy @@,1,True,6780,3
Thằng nào tạo ra cái này vậy trời @@,1,True,6781,4
Đcmm...:))),1,True,6782,5
Clmmm...:))),1,True,6783,5
Tao đéo hiểu mày nói gì,1,True,6784,4
Mày nói cái đéo gì vậy?,1,True,6785,5
"Xàm l, có con mẹ gì mà so sánh với Lisa",1,True,6786,5
"Nhảm vl, có con mẹ gì mà so sánh với Lisa",1,True,6787,5
Cái này là nối nghiệp cha ông nó nhé.,1,True,6788,4
Nó là truyền thống của cụ tổ nhà nó đấy.,1,True,6789,4
Cay vl haha,1,True,6790,4
Tức vl haha,1,True,6791,4
Sợ muốn tè ra quần luôn má ơi,1,True,6792,2
Cái đéo gì mà ghê vậy trời,1,True,6793,4
Nhân cách còn thua cả con gấu bông nhà t 🙂,1,True,6794,5
Mày nhân cách thua cả gấu bông nhà tao luôn 🙂,1,True,6795,5
"Ở bên đó mãi luôn đi, về VN làm cái đéo gì không biết",1,True,6796,5
"Ở xứ người luôn đi, về Việt Nam làm gì không rõ nữa",1,True,6797,4
Chán ông già mày vl,1,True,6798,5
Chán ông già này quá trời đất,1,True,6799,3
"Ủa nghĩ z là hay lắm ó hỏ, ý thức như cái đách. Chán thiệt sự",1,True,6800,5
Nghĩ z là hay lắm hả m? Ý thức như shit. Chán vl,1,True,6801,5
Sắp đi về với ông bà rồi,1,True,6802,4
Đời tàn sắp đi xa rồi,1,True,6803,4
"Dkm, chán vkl",1,True,6804,5
"Đm, chán kinh khủng",1,True,6805,5
Cái fashion lồn gì đây :)),1,True,6806,5
Thời trang con cặc gì đây :)),1,True,6807,5
Ấu my fuckboi,1,True,6808,5
Thằng lồn fuckboy trẻ trâu,1,True,6809,5
SAO KHÔNG MỞ ĐẦU BẰNG CÂU '' ĐỊT MẸ '' NGHE CÓ PHẢI HẤP DẨN HƠN KHÔNG,1,True,6810,5
Mở mồm bằng câu 'địt mẹ' cho nó máu đi cho nó hấp dẫn,1,True,6811,5
Nghĩ mà chán 🤧,1,True,6812,1
Suy nghĩ mà chán quá chừng,1,True,6813,1
Khải Quân trẻ trâu vcl,1,True,6814,5
Thằng Khải Quân này trẩu tre dã man,1,True,6815,4
