free_text,label_id,is_synthetic,temp_id,quality_score
"Đúng mẹ nó rồi, giàu mà tham lam thì bị bắt là đúng. Đuổi mẹ mấy đứa nghe lời nó chửi người khác, ham tiền bị lừa rồi giờ chửi con bà Vàng Ngọc.",2,True,4410,5
"Không phân biệt được vùng thông báo bay (FIR) và lãnh thổ vùng trời. Ad đúng là ngu cơ bản, ngu bền vững nhỉ? Tội nghiệp cho cái đầu của mày.",2,True,4411,5
Cảm giác ông cố nội Tiệp lúc này:))) Trong đó thiếu quần xì của Ngọc Trinh nên buồn phải rồi 🤣,2,True,4412,4
"Anh 3 ơi, anh làm gì có gan mà chửi. Hahaha",2,True,4413,3
"Anh 3 ơi, anh cái đéo gì mà dám lên tiếng thế? Mồm mép đâu ra mà sủa? Hahaha",2,True,4414,4
"Do kỹ năng xạo lồn của thầy tăng cao nên học sinh chăm chỉ hơn, thầy nhỉ? 😁",2,True,4415,4
Do thầy càng ngày càng cao tay trong việc xạo lồn nên bọn học sinh mới chăm chỉ hơn thôi ạ 😁,2,True,4416,4
Cần lắm tiếng nói của một thằng dâm loạn viên chuyên nghiệp.,2,True,4417,4
Cần lắm một thằng rảnh lồn chuyên đi gây rối như mày lên tiếng.,2,True,4418,4
"Hồi đó nó lập cái page này ra có vấn đề gì đâu, mỗi lần đăng bài là cả mấy nghìn like. Giờ nhìn lại xem, đi theo con đường này giờ chỉ còn 88 cái like. Thôi thì tao bố thí cho mày 1 like coi như công mày đăng bài. Haha",2,True,4419,3
"Ngày xưa nó lập cái trang này ra thì ngon ơ, bài nào đăng lên cũng nghìn like. Giờ nhìn lại xem, đi trên cái con đường cứt này thì mỗi bài có lèo tèo 88 cái like. Thôi thì tao làm ơn bố thí cho mày 1 like coi như công mày đăng bài đi, súc vật. Haha",2,True,4420,5
"Nhị Thắng, địt mẹ mày!",2,True,4421,5
"Nhị Thắng, cmm mày, cút mẹ mày đi cho đời nó thanh thản!",2,True,4422,5
"Có tí tiền mà lên mặt dạy đời, giờ biết quá muộn rồi. Cút mẹ mày vào, im mồm vào, chấp hành tốt vào. Dù mày có tốt đến mấy, chúng tao chửi mày sống không bằng chết.",2,True,4423,5
"Vừa có tí tiền đã vênh váo như chó, giờ biết quá muộn rồi. Ngậm cái mồm cờ hó của mày lại đi, chấp hành tốt vào. Dù mày có giỏi đến mấy, tụi tao cũng chửi mày sấp mặt.",2,True,4424,5
Anh Độ dễ như ăn cướp ấy :3,2,True,4425,2
Anh Độ dễ như đụ đĩ ấy :3,2,True,4426,5
"Philip lấy data đâu ra vậy ad? Tổ chức cái giải ao làng còn đéo có tiền, vũ khí thì chả có cái đéo gì ra hồn. Data thế mà bọn 3 que nó tin được, chứng tỏ bọn chống cộng toàn lợn.",2,True,4427,5
"Philip lấy dữ liệu ở cái lỗ đít nhà mày ra vậy ad? Tổ chức cái giải ao làng thì đéo có tiền, vũ khí thì chả có cái đéo gì ra hồn. Dữ liệu như shit thế mà bọn 3 que nó tin được, chứng tỏ bọn chống cộng toàn lợn.",2,True,4428,5
Thiên đường XHCN là đây :v,2,True,4429,3
Đây đích thị là thiên đường XHCN rồi :v,2,True,4430,3
"Ad chẳng biết cái đéo gì cả. Ông ấy nói đúng rồi. Không có tranh giành gì hết. Họ rất đồng lòng và tất cả mọi việc, mọi vị trí đều được sắp xếp cả.",2,True,4431,4
"Ad ngu như lồn, ông kia nói đúng rồi. Đéo có tranh giành gì hết, họ rất đồng lòng và mọi vị trí đều được sắp xếp cả.",2,True,4432,5
"Như lồn, thầy ơi.",2,True,4433,5
Thầy dạy như lồn vậy.,2,True,4434,5
"Luật Nhân Quyền của Mỹ dành cho Hong Kong thật sự rất GOOD. Lũ hắc cảnh đã rón rén hết rồi các bác ạ, làm chó săn cũng để kiếm tiền đi sứ giãy chết, mà giờ bị áp chế thế này thì làm chó chi cho người ta chửi nữa chứ 😷😷😷",2,True,4435,5
"Luật Nhân Quyền của Mỹ cho Hong Kong là đỉnh cao. Lũ cảnh sát chó săn đã sợ vãi lồn rồi, làm tay sai kiếm tiền đi sứ giãy chết, giờ bị áp chế thế này thì làm chó làm gì nữa cho người ta chửi cho hả 😷😷😷",2,True,4436,5
Ad lại sủa.,2,True,4437,4
Ad lại sủa như chó.,2,True,4438,5
Dũng thằng xàm lồn.,2,True,4439,5
"Dũng, cái thằng xàm lồn mày im mồm đi.",2,True,4440,5
2020 rồi mà mấy thằng óc chó này còn chậm tiêu thế nhờ.,2,True,4441,5
"Đã 2020 rồi mà đầu óc mấy thằng đần này vẫn như rùa bò, cập nhật lẹ lên đi chứ!",2,True,4442,5
"Vãi cả cái tên Nguyễn Thị Tươi, nghe như cái mùi cứt thối vậy haha.",2,True,4443,5
Bọn tàu khựa khốn nạn chắc cũng có giải thưởng nhà nước vớ vẩn nhể 🤣🤣🤣,2,True,4444,5
Bọn tàu khựa khốn nạn có khi còn nhận giải thưởng quốc gia nữa ấy chứ 🤣🤣🤣,2,True,4445,5
Bùi Hoàng cái thằng thầy giáo lồn,2,True,4446,5
Bùi Hoàng thằng thầy giáo dạy đời kiểu lồn,2,True,4447,5
Con điên con khùng con thần kinh,2,True,4448,5
Con điên con khùng con tâm thần phân liệt,2,True,4449,5
"Đến con trâu cũng biết thù giặc Mỹ qua ngòi bút của bọn nó, hay Tám BBQ là nhân vật tưởng tượng mà bao người vẫn còn hoài nghi! ... À còn vụ diệt chủng mà triệu tín đồ vẫn tin là doanh nhân hay danh nhân gì đó mới hay! ... Gọi chúng nó là bậc thầy cũng không sai!",2,True,4450,4
"Đến con trâu qua ngòi bút của tụi nó còn biết thù ""giặc Mỹ"" nữa là, hay anh Tám BBQ là nhân vật huyền thoại đến giờ vẫn còn nhiều kẻ nghi ngờ! ... À còn vụ diệt chủng mà mấy triệu tín đồ vẫn tin là doanh nhân hay danh nhân gì mới đỉnh! ... Đúng là bọn chúng là bậc thầy của mọi thứ!",2,True,4451,4
"Đm thằng Ad, mày ngon thì xông ra đó mà bảo vệ chứ ngồi đây sủa bậy có ích gì",2,True,4452,5
"Đm thằng Ad, mày ngon thì xông ra đó mà chiến đi, ngồi đây sủa như chó có ích gì",2,True,4453,5
"Hiệp Đinh cái thứ đầu đất não ngắn mà cũng có tư cách nói à, chưa biết ai hạ cấp đâu, mày nghĩ ai cũng như mày à, biết bệnh mà vẫn cố chấp",2,True,4454,5
"Hiệp Đinh cái thứ tay nhanh hơn não mà cũng đòi lên tiếng à, chưa biết ai mới là đồ hạ đẳng đâu, mày nghĩ ai cũng ngu như mày à, biết mình bệnh mà vẫn cứ thích thể hiện",2,True,4455,5
Ra vẻ thánh thiện để đất nước lớn mạnh rồi lại đi cướp nước khác hả?,2,True,4456,4
"Diện cái vẻ thánh thiện giả tạo để đất nước phát triển rồi lại đi xâm lược các nước khác, đúng là lũ súc vật",2,True,4457,5
":) Trung cộng muốn thắng thì tốt nhất nên cử cán bộ qua Việt Nam học tập đi, mấy thằng chưa hết cấp 2 mà cũng làm lãnh đạo được thì giải quyết Hồng Kông chỉ là chuyện nhỏ",2,True,4458,4
":) Bọn Trung cộng muốn thắng thì tốt nhất nên gửi mấy thằng cán bộ sang Việt Nam học hỏi đi, mấy thằng chưa học hết cấp 2 mà còn được làm lãnh đạo thì giải quyết vụ Hồng Kông chỉ là trò con nít",2,True,4459,5
Bao giờ cái bọn súc sinh này mới buông tha cho dân Việt Nam đây,2,True,4460,5
Bao giờ cái lũ khốn nạn này mới tha cho dân Việt Nam của tao,2,True,4461,5
Thầy giáo lồn,2,True,4462,5
Thằng thầy giáo mất dạy,2,True,4463,5
Trọng lú,2,True,4464,5
Trọng lú cái thằng ngu,2,True,4465,5
"Một câu thôi là ad ngu như chó, chống phá lung tung xàm xí",2,True,4466,5
"Một câu cho AD: Ngu như chó, chuyên đi chống phá nửa mùa xàm xí xàm lông",2,True,4467,5
Giàu quá trời đất ơi sao lại ngu vậy,2,True,4468,4
Giàu nứt vách mà sao vẫn ngu như con bò vậy mẹ ơi,2,True,4469,4
Chó cộng sản bán nước hại dân,2,True,4470,5
Bọn chó đẻ cộng sản bán nước hại dân,2,True,4471,5
Tẩy chay hết sản phẩm của Tân Hiệp Phát đi,2,True,4472,4
Tất cả mọi người cùng nhau tẩy chay sản phẩm của Tân Hiệp Phát cho chừa cái thói đời,2,True,4473,4
Cái đéo gì cũng luyên thuyên được hết trơn vậy trời :)),2,True,4474,3
"Mồm năm miệng mười, cái gì cũng ba hoa chích chòe được hết, đúng là cái loại lắm mồm!",2,True,4475,3
Cái bọn công an lồn này nó bị điên mẹ nó rồi hay sao ý,2,True,4476,5
"Mẹ kiếp, riết rồi mấy thằng công an này nó bị khùng hết hay sao á?",2,True,4477,5
"Thằng cha đấy láo lồn quá, kêu tao xuống xe ngay, đúng là loại mất dạy không biết điều.",2,True,4478,5
"Thằng cha đấy mất dạy vãi lồn, cứ đinh ninh bắt người ta xuống xe ngay, đúng là đồ khốn nạn.",2,True,4479,5
Có con bò vừa vào bình luận kìa.,2,True,4480,3
Một con bò mộng vừa ló mặt vào cmt.,2,True,4481,3
"Hà Nội thì mẹ là TP đáng sống nhất rồi, mấy bạn bake ở ngoài đó sống sung sướng như tiên, đừng có cố đấm ăn xôi vào nam làm gì, ở ngoài đó mà hưởng thụ khí trời thiên đàng đi.",2,True,4482,5
"Hà Nội là TP đáng sống nhất, mấy bạn bake cứ ở ngoài đó mà hưởng thụ, chớ có cố vào nam làm gì cho khổ, ở ngoài đó mà hít hà thiên đường đi ku.",2,True,4483,5
"Đó là sự thật đéo ai dám nói, bao giờ cái chế độ độc tài lồn này mới sập xuống đây? Mong từng ngày cho nó dẹp mẹ đi.",2,True,4484,5
Thế này thì mấy thằng tuyên giáo sán dây nó xé mẹ nó giấy tờ luôn vì mệt mỏi.,2,True,4498,5
Thế này thì bọn tuyên giáo sán dây nó mệt rã rời chân tay cả lũ.,2,True,4499,5
"Thầy đéo xóa kênh, còn kêu học trò report cho bay kênh thiệt chứ đùa.",2,True,4500,5
"Thầy giáo đéo xóa kênh mà còn xúi học trò report cho bay kênh luôn, đúng là chơi ăn gian.",2,True,4501,5
"Lại toàn chuyện tào lao nữa rồi, ông Trần Dần ơi. Chống dịch chưa xong mà cứ gây chiến tranh thế này à?",2,True,4502,3
"Ông Trần Dần ơi, lại toàn chuyện nhảm nhí. Chống dịch chưa xong còn bày đặt gây chiến tranh à?",2,True,4503,3
Đứa đó mà hết bệnh chắc chắn phải lĩnh án tử hình vì tội ác nó gây ra.,2,True,4504,5
"Má ơi, con đó mà hết bệnh chắc chắn phải cho nó lên đoạn đầu đài ngay lập tức, xứng đáng nhận án tử hình vì cái tội ác nó gây ra.",2,True,4505,5
"Nó cướp được tiền thì nó có quyền làm đồng bọn với quan, còn đứa tù nhân lương tâm thì đồng bọn với dân. Mày tuổi gì mà đòi có quyền chứ?",2,True,4506,4
"Thằng đó cướp tiền thì nó thành đồng bọn của mấy ông lớn, còn TNLT thì chỉ là dân đen thôi, luật pháp có quyền gì với nó chứ?",2,True,4507,4
"Ngày xưa người Nam mình sống tử tế lắm, giờ đâu ra lũ ngợm tiểu quốc rau má với lũ ngợm thượng đẳng ngàn năm văn vật chui vô cướp của, cướp đất người Nam mình. Người Nam mình giờ bị nhiễm hết cái văn hóa chó má của lũ ngợm lừa đảo con hoang đó rồi.",2,True,4508,5
"Hồi xưa dân Nam mình sống đàng hoàng bao nhiêu, giờ lại có mấy thằng ngợm rau má với lũ thượng đẳng văn vật giả tạo vô cướp đất cướp của của dân Nam. Bị lây hết cái văn hóa lừa lọc của tụi nó rồi.",2,True,4509,5
Trời ơi cái gì thế này :)),2,True,4510,1
Chắc là trung tâm của mấy thằng điên.,2,True,4511,5
"Mày biết tại sao ngu không? Vì mày đứng đó ngăn chặn phòng chống hiệu quả nhất cái loại ngu dốt như mày nên về học lại đi, đã không hiểu ý người khác mà còn vào cmt chửi người ta nhục mặt lắm thân. Tao chưa nói gì văn hóa hay không văn hóa, tao đang muốn nói đến ý thức của mấy ông say rượu khi tham gia giao thông.",2,True,4512,5
"Mày biết tại sao lại ngu xuẩn như vậy không? Đứng ra làm cái trò này để phòng chống hiệu quả nhất cho cái đám ngu dốt như mày đấy, về học lại đi. Không hiểu người ta nói gì đã vào chửi người ta sấp mặt, nhục như chó. Tao đang nói về ý thức của mấy thằng say xỉn tham gia giao thông chứ đ*o phải văn hóa hay không văn hóa gì hết.",2,True,4513,5
"Hải Yến ơi, quan tâm mấy cái cmt làm gì cho mệt hả bạn? :)) Ai hỏi mày à? :))))",2,True,4514,4
"Hải Yến Đ, mắc gì phải care mấy cái comment đó vậy trời? :)) Ai hỏi mày đâu mà nhảy vào vậy? :))))",2,True,4515,4
"Một con phố đang đẹp đẽ, yên bình bỗng dưng có thằng chó nào đó tè bậy trước cửa nhà người ta. Người ta không cho thì nó bảo tè để tạo mùi thơm cho khu phố. Nó thích sự khác biệt là thế.",2,True,4516,5
"Cái phố đang yên đang đẹp tự nhiên có thằng chó nào nó tè bậy trước cửa nhà. Người ta phản đối thì nó bảo là tạo mùi thơm cho phố, thích khác biệt đấy.",2,True,4517,5
"Thằng này chắc bị điên rồi, không còn gì để nói.",2,True,4518,5
"Nhìn mặt thằng này là biết nó bị tâm thần rồi, loại điên.",2,True,4519,5
"Lại thêm một người bị cộng sản nhồi sọ, không biết làm sao có thể nạo hết chất bã trong đầu ra được.",2,True,4520,5
"Thêm một thằng bị tẩy não bởi mấy thằng cộng sản, đầu toàn rác rưởi không biết dọn kiểu gì.",2,True,4521,5
Sao cái bọn tìm hiểu Quốc hội theo dõi ai mà rảnh vậy trời?,2,True,4522,3
"Mấy đứa chuyên đi soi mói, theo dõi Quốc hội nó rảnh quá hay sao mà làm mấy trò này?",2,True,4523,3
Nghiệp bê đê nặng lắm rồi má ơi.,2,True,4524,5
"Trời ơi nghiệp bê đê nó nặng quá rồi, má ơi cứu con.",2,True,4525,5
"Cảnh sát cơ động nước văn minh dân chủ nhiệm vụ chính của họ là giữ trật tự an ninh, ngăn chặn những người biểu tình quá khích, trong khi cảnh sát cơ động Việt Nam thì chuyên đi cướp hiếp dân lành, cướp đất. CSCĐ = Cảnh sát cướp đất hoặc sâu xa là Cộng sản cướp đất.",2,True,4526,5
"Cảnh sát cơ động ở mấy nước văn minh thì đi giữ gìn trật tự, dẹp mấy đứa quá khích. Còn ở Việt Nam thì sao? Toàn đi cướp đất, hiếp dân. Cái tên CSCĐ đúng là Cảnh sát Cướp Đất, hoặc sâu xa hơn là Cộng Sản Cướp Đất.",2,True,4527,5
Giờ mới nghe... trời đất ơi cái miệng nó dơ bẩn vô cùng... bởi vậy giờ cả thế giới đều khinh bỉ... trời ơi... khẩu nghiệp vô cùng... 😠😠😠😠😠,2,True,4528,5
"Nghe xong mà muốn ói luôn, cái mồm dơ như bồn cầu vậy đó. Bảo sao cả thế giới nó khinh, đúng là khẩu nghiệp nặng.",2,True,4529,5
Múa như cái biệt danh Susan : Chó :)),2,True,4530,5
"Nhìn cái điệu múa như con Susan vậy, đúng là chó :))",2,True,4531,5
"Nhìn là không muốn xem rồi, dự là sẽ có những yếu tố bắt buộc phải cười.",2,True,4532,3
"Mới nhìn thôi đã thấy ngứa mắt rồi, chắc chắn phim này sẽ có mấy cảnh lố bịch đến mức bắt buộc phải cười.",2,True,4533,3
Chương trình xâm nhập trái phép.,2,True,4534,2
Trời ơi! Cái con nhỏ này mà không có giang hồ xử lý thì đúng là phí đời. Nghe nó sủa mà thấy ghét cay ghét đắng.,2,True,4535,5
Tiên tri cái mả mẹ mày! Nói như mấy thằng thiểu năng trí tuệ.,2,True,4536,5
"Mẹ cha cái thằng óc chó! Đăng bài thì lược bỏ chi tiết quan trọng: công ty hỗ trợ 1 thùng Number One, bình đựng đá. Nhưng thằng này tham lam thêm, đòi 10 thùng Number One. Đừng có ngu mà làm màu, thằng ngu!",2,True,4537,5
"Nhà con đĩ này ở gần cái kho dân sự, nó bắn cho tan xác pháo hoa.",2,True,4538,5
Ông này đúng là bị khùng mà không biết nhận ra.,2,True,4539,3
Phần lớn thực phẩm mà bọn quan chức bẩn ăn đều an toàn tuyệt đối... (chúng đéo bao giờ ăn đồ chợ như dân đen!).,2,True,4540,5
Tổ cha cái thằng thần kinh điên khùng!,2,True,4541,5
Đừng có so sánh hai thằng thầy bói ngu như lợn.,2,True,4542,4
Vụ này mà con Nhung ml không đi tù thì tôi thề có khối thằng quan chức phải thay nó vào đó.,2,True,4543,4
Thằng này bị cả hội eva bóc phốt bẩn thỉu mà thằng admin còn cố chấp không chịu hiểu mà cứ đăng lên.,2,True,4544,4
"Thì kệ mẹ mày đi, làm như mày là trung tâm vũ trụ hay sao mà ai cũng cần mày thế? Thể hiện quan điểm như con cặc ấy.",2,True,4545,5
Nếu bảo chủ tịch có cái mặt như cái lồn thì sao?,2,True,4546,5
Thằng Trung lòi dái hài vl :)),2,True,4547,4
"Thôi ông im mẹ cái mồm đi, nói nhiều như chó sủa vậy.",2,True,4548,5
Ông già kia nói gì nghe vô học thế?,2,True,4549,4
Thế nào mà cha nội già lụ khụ kia lại phun ra mấy lời như thú vật vậy?,2,True,4550,5
"Mày chỉ còn 11 ngày để sống trên đời này thôi! Tao dạy mày đạo đức làm người sao mày lại sủa bậy như chó vậy, thằng Trần Đần ngu xuẩn?",2,True,4551,5
"Mày chỉ còn 11 ngày nữa thôi, biến khỏi đây đi! Tao dạy mày làm người sao mày lại sủa như chó vậy thằng óc chó Trần Đần?",2,True,4552,5
"Cả cái thằng ad máu lồn nữa, dạo này cứ đăng mấy cái nhảm lồn trên trời rơi xuống. Không thích ăn cơm 200k thì cút về nhà mà cắm cái lồn mẹ mày cơm mà ăn, đi soi mói cái lồn gì ở đây?",2,True,4553,5
"Cả cái thằng ad óc lồn nữa, dạo này cứ nhả ra mấy thứ như cứt. Không có tiền mua cái hộp cơm 200k thì về nhà mà đút lồn mẹ mày vào nồi mà ăn, đi soi mói cái lồn gì vậy?",2,True,4554,5
Thằng CA này chắc học võ của Võ Đang thất truyền nên mới có cái bản lĩnh trượng nghĩa vậy.,2,True,4555,2
Thằng CA này chắc là đồ đệ chân truyền của Võ Đang nên mới có cái tư thế ngạo nghễ vậy.,2,True,4556,2
"Toàn lũ tham ô tham nhũng như chó, ăn hết cứt của dân rồi à?",2,True,4557,5
Lũ khốn nạn này toàn vơ vét của dân như chó điên.,2,True,4558,5
"Tự nhận mình là thằng mặt heo là đúng rồi, không sai tí nào.",2,True,4559,5
"Tự nhận là thằng mặt heo á? Chuẩn cmnr, nhìn cái mặt là biết.",2,True,4560,5
Đ.m mày dám chửi à? Để bữa nào qua Cali tao cho mày nếm thử ph.i.m ông Tr. D xem có nát không. Cẩn thận tao chém cho một nhát là mày đi đ.i.ếu c.ày luôn đó.,2,True,4561,5
Mày dám sủa à? Để bữa nào qua Cali tao cho mày nếm thử 'c.u' ông Tr. D xem có tan nát không. Cẩn thận tao chém cho phát là mày về chầu ông bà luôn.,2,True,4562,5
Gia Cát Lồn =))),2,True,4563,5
Gia Cát Lồn hài vãi lồn =))),2,True,4564,5
Việt Nam: Cái lồn gì không có :vv,2,True,4565,4
"Việt Nam: Cái lồn gì cũng có, trừ sự tử tế.",2,True,4566,5
Anh kia chửi con đĩ này nghe đã tai thật.,2,True,4567,5
Nghe thằng cha kia chửi con đĩ này mà sướng cái lỗ tai.,2,True,4568,5
"Hoàng Lệ phát biểu như cái lồn! Xây dựng thì không thấy, toàn kiểu chia rẽ. Vớ vẩn như con c.c.",2,True,4569,5
"Hoàng Lệ phát biểu ngu như lợn! Xây dựng thì không thấy đâu, toàn thấy chia rẽ. Đúng là đồ vớ vẩn.",2,True,4570,4
NGUYỄN Anh Tuấn “ Dạ ...Trần Dần là 3/// nhưng mà que đã què nên không còn khả năng xỏ lá nữa chỉ cái tội bị mắc đường bố nói xàm mà thôi 😁😀🤓” Mỗi khi thấy lão tôi không thể chửi nửa .............mà chỉ cười tét rốn Vì coi như xem hài miễn phí vậy mà 😂🤣,2,True,4571,3
"Thằng Nguyễn Anh Tuấn cứ như thằng hề diễn xiếc, mỗi lần thấy lão ta là tôi chỉ muốn cười sặc cơm vì diễn hài miễn phí.",2,True,4572,3
"Mồ tổ cha mày chứ không nhớ! Mày không biết xem tin tức à, thằng óc chó?",2,True,4573,5
Tổ sư cha mày chứ không nhớ! Mày mù hay sao mà không biết xem tin tức?,2,True,4574,5
Lũ chó lãnh đạo Đcs,2,True,4575,5
Lũ chó đẻ của Đảng Cộng sản Việt Nam.,2,True,4576,5
Từ lúc mấy ông cmt cực kì cl gì đấy là rất khó để ngó được cái cmt hay buồn thực sự 🙁,2,True,4577,3
"Từ lúc mấy ông vào cmt như cái đéo gì đấy là nản hẳn, lướt qua cũng thấy mệt mỏi vì toàn lừa đảo.",2,True,4578,3
"Không hiểu mấy thằng quan chức tham nhũng, ăn cướp, bán nước hại dân thì dạy dỗ con cái kiểu gì nhỉ, sao chúng nó dám ngẩng mặt lên thắp hương tổ tiên.",2,True,4579,5
"Bọn quan tham, sâu bọ đục khoét dân lành thì dạy con cái kiểu đéo gì mà chúng nó dám tổ chức lễ bái tổ tiên vậy hả trời?",2,True,4580,5
"MC Phan Anh có nhận lương từ dân chúng tao không mà hết lòng vì người lũ lụt hả? Còn tụi mày thì sao, chỉ biết đứng ra kêu gọi rồi đem tiền đi cúng mồ mả tổ tiên nhà tụi mày à? Đụ má, tưởng dân giờ ngu lắm hay gì?",2,True,4581,4
"Mấy thằng MC chỉ biết hô hào rồi làm màu vì dân chứ có đóng góp thật lòng như Phan Anh không hay chỉ để lấy tiếng rồi cúng ông bà tụi mày? Đụ má, tưởng dân mình ngu hết hay gì?",2,True,4582,4
"Lan Hoa, mấy đứa suốt ngày đi phán xét người khác đạo đức giả thì cả đời chỉ biết núp bóng người khác mà sống thôi.",2,True,4583,4
"Mấy đứa suốt ngày đi dạy đời người khác thì cả đời chỉ biết sống bám, núp dưới bóng người ta mà thôi.",2,True,4584,4
"Cơ quan điều tra Việt Nam giỏi nhất thế giới, chỉ trừ khoản moi tiền bẩn của mấy thằng quan tham.",2,True,4585,4
"Mấy ông điều tra viên Việt Nam giỏi ghê, trừ cái khoản làm sạch tiền bẩn của quan chức ra thì số 1 thế giới.",2,True,4586,4
Ai biểu bà mẹ nó chứa hàng của THP làm chi để bị phạt thế?,2,True,4587,4
Tội gì mà chứa hàng của THP để giờ bị phạt bà nội nó thế?,2,True,4588,4
Nhờ có thằng mặt heo tố cáo mà không ai còn thắc mắc ai là thằng mặt heo nữa.,2,True,4589,5
Nhờ có thằng chó điên tố cáo mà dân tình biết thằng nào là thằng mặt heo.,2,True,4590,5
"Dân mình ở thế dưới là vì sợ, không dám hành động, nên mới mãi là thế dưới. Dân đồng lòng hành động thì mới lên được.",2,True,4591,3
"Dân mình cứ sợ hãi, không dám làm gì nên mới mãi ở chiếu dưới. Đoàn kết lại thì mới ngóc đầu lên được.",2,True,4592,3
Thắm cái con mồm thối.,2,True,4593,5
Đm con Thắm mồm thúi như chó.,2,True,4594,5
Ai mà đập dk con cá lóc này thì tui ủng hộ 10000 đô la.,2,True,4595,4
"Đứa nào giết được con cá lóc này thì tôi cho hẳn 10000 đô la, bao gắt.",2,True,4596,4
"Nhìn cái mặt con nhỏ này kìa, nó có dập đầu nghìn lần cũng không thể tha thứ cho cái loại nghiệt chủng này được.",2,True,4597,5
"Nhìn cái bản mặt con đĩ đó kìa, nó có quỳ lạy xin tha nghìn lần cũng không hết tội với cái giống nghiệt chủng này.",2,True,4598,5
"Tình hình dịch bệnh căng lắm mọi người ơi, ra đường nhớ đeo khẩu trang. Sống hai mặt thì đeo hai cái, còn sống như lồn thì đeo bao cao su vô cho đỡ lây lan.",2,True,4599,5
"Dịch dã phức tạp vl, ra đường nhớ đeo khẩu trang. Sống hai mặt đeo hai cái, còn sống như lồn thì đeo bao cao su vào đỡ bẩn mắt.",2,True,4600,5
Thầy giáo giả tạo vcl.,2,True,4601,4
Thằng thầy giáo này giả tạo quá trời đất.,2,True,4602,3
"Ad không biết thì im đi, tầm nhìn nhà cơm sườn nó phải 1000 năm nữa mới thấy được.",2,True,4603,3
"Ad ngu dốt thì ngậm mồm lại, tầm nhìn của mấy thằng ăn cơm nhà nước nó phải 1000 năm nữa mới có.",2,True,4604,3
Chị ba đẹp gái có hai hòn dái hai bên.,2,True,4605,4
"Chị ba xinh gái vl, có hai cục cưng trĩu nặng hai bên.",2,True,4606,4
Phong cách làm việc của mấy ông CS đúng là đỉnh cao.,2,True,4607,3
"Đúng là phong cách CS, làm việc như cc.",2,True,4608,4
Cái mồm con cá lóc này y chang cái đít vịt trời.,2,True,4609,4
Cái mồm con cá lóc này trông cứ như cái đít vịt.,2,True,4610,4
"Cô này chắc transit ở sân bay Incheon HQ rồi mới bay sang Qatar, mà lại giấu nhẹm chuyện ở HQ có ổ dịch mấy tuần liền :) Đúng là vô ý thức không chừa ai hết :) Hy vọng nhà nước cập nhật thông tin để bà con né cho lành.",2,True,4611,3
"Cô này bay qua Qatar mà khai báo gian dối, hoàn toàn phớt lờ tình hình dịch bệnh ở HQ, đúng là vô ý thức đến cùng cực :) Mong nhà nước share tin để dân tình còn biết đường mà tránh.",2,True,4612,3
"Thành Lê cái lồn mẹ mày, con chó! Mày liệu hồn tao bắt mẹ mày ra cho chó nó giã, bắt mẹ mày liếm cặc chó đến khi nào nó bắn tinh. Chị em nhà mày thì xếp hàng chờ con chó của tao xong thì đến lượt ăn cức chó của tao.",2,True,4613,5
"Thành Lê, con đĩ chó mẹ mày! Tao cho chó nó địu mẹ mày, bắt mẹ mày liếm cặc chó cho đến khi nó phun tinh. Rồi đến lượt chị em mày nối đuôi nhau chờ chó tao làm xong thì chén cức chó của tao.",2,True,4614,5
"Mồm thì hô hào tự do ngôn luận, ai nói trái ý là nhảy dựng lên như bị điện giật. Học hỏi người ta đi, tiếp thu ý kiến trái chiều thì mới tiến bộ được chứ. Cứ hở ai nói khác một tí là bu vào chửi bới, chụp mũ DLV các kiểu. Thật bôi nhọ cái danh ""trí thức"" của bọn mày.",2,True,4615,5
"Tự do ngôn luận cái con cặc! Ai nói sai ý mấy bà là mấy bà nhảy chồm chồm. Học hỏi người ta đi, tiếp thu ý kiến dù có khác biệt thì mới phát triển được. Đằng này ai nói khác tí là bu vào chửi như hát hay, rồi bảo người ta DLV. Đúng là quá nhục nhã.",2,True,4616,5
"Bọn chó đẻ khởi nghiệp này, lợi dụng sự ngu dốt của dân đen, tầng lớp lao động chân tay để bòn rút tiền bạc.",2,True,4617,5
"Mấy thằng chó khởi nghiệp này, chúng nó ranh mãnh lợi dụng mấy người ít học, đầu óc đơn giản để móc túi.",2,True,4618,5
"Quốc Thắng, ơ, thế bạn bắt tôi vào trả lời cmt của bạn à? Ơ, lạ thế nhờ?",2,True,4619,3
"Quốc Thắng, cái đéo gì mà phải vào replying cmt của tớ vậy bro? Lạ lùng ghê.",2,True,4620,3
Đúng là đẳng cấp DLV.,2,True,4621,5
Đúng là lũ DLV tầm thường.,2,True,4622,5
"A, xàm lồn quá.",2,True,4623,5
"Ôi giời ơi, xàm lồn vãi chưởng.",2,True,4624,5
"Tóm lại là dạo này A Chung bị ngáo đá hay sao ấy, phát biểu lung tung chả đâu vào đâu. Thương dân thủ đô có ông lãnh đạo vô liêm sỉ thế này. Tốt nhất cho ông ấy vào trại cai tiền đi cho bớt xàm lol.",2,True,4625,5
"Nói chung là dạo này A Chung bị phê pha hay sao mà phát biểu như thằng ngáo đá, chả có chuẩn mực gì cả ))) Tội nghiệp dân thủ đô có người đứng đầu trơ trẽn như vậy. Hay là cho ông ấy vào trại cai nghiện cho tỉnh người kkkkkkkk.",2,True,4626,5
